,lat,lon,Logement,Coût_chauffage,Surface_habitable_logement,Etiquette_DPE,Année_construction,Coût_total_5_usages
5305,45.722136,4.881972,ancien,336.0,42.1,D,2010.0,697.0
5306,45.740077,4.875947,ancien,714.0,75.0,D,1975.0,1005.0
5307,45.728735,4.878298,ancien,1024.2,55.6,E,1955.0,1344.3
5308,45.73087,4.854729,ancien,77.3,15.6,D,1993.0,395.8
5309,45.735686,4.851609,ancien,710.0,70.3,D,1992.0,1166.0
5310,45.735741,4.851954,ancien,551.0,67.9,D,1992.0,1007.0
5311,45.740656,4.859089,ancien,187.0,56.3,C,1997.0,526.0
5312,45.740656,4.859089,ancien,182.0,56.4,C,1997.0,523.0
5313,45.734729,4.865668,ancien,102.2,34.0,C,2016.0,333.4
5315,45.740656,4.859089,ancien,218.0,56.3,C,1997.0,557.0
5316,45.730455,4.855338,ancien,751.0,62.7,D,2000.0,1142.0
5317,45.735748,4.850611,ancien,502.0,72.0,C,2001.0,889.0
5318,45.740656,4.859089,ancien,181.0,56.3,C,1997.0,520.0
5319,45.740656,4.859089,ancien,234.0,70.8,C,1997.0,627.0
5322,45.740769,4.857644,ancien,109.3,36.1,C,2014.0,479.3
5323,45.739573,4.876085,ancien,187.0,18.2,D,1993.0,554.0
5324,45.739959,4.860735,ancien,186.2,49.0,C,1984.0,684.9
5326,45.735686,4.851609,ancien,1343.0,80.5,E,1992.0,1812.0
5327,45.735741,4.851954,ancien,665.0,81.4,D,1992.0,1168.0
5328,45.741777,4.859669,ancien,291.0,20.0,E,1995.0,581.0
5331,45.740656,4.859089,ancien,232.0,72.1,C,1997.0,629.0
5334,45.739959,4.860735,ancien,96.1,34.0,C,1984.0,541.7
5335,45.733074,4.863382,ancien,1267.8,48.0,E,1934.0,1654.8
5336,45.740656,4.859089,ancien,181.0,56.3,C,1997.0,520.0
5337,45.738961,4.864675,ancien,92.0,18.9,D,1995.0,342.0
5340,45.730588,4.855205,ancien,499.1,18.0,G,1958.0,743.9
5341,45.734777,4.865317,ancien,718.0,79.9,D,1993.0,1339.8
5342,45.739959,4.860735,ancien,96.1,34.0,C,1984.0,541.7
5344,45.735686,4.851609,ancien,513.0,50.0,D,1992.0,893.0
5345,45.735686,4.851609,ancien,710.0,70.3,D,1992.0,1166.0
5349,45.738616,4.876313,ancien,157.5,31.2,C,1995.0,509.3
5350,45.735686,4.851609,ancien,513.0,50.0,D,1992.0,893.0
5354,45.741858,4.870643,ancien,607.0,72.4,D,2008.0,1102.7
5355,45.722136,4.881972,ancien,260.8,18.8,E,2007.0,530.6
5356,45.740656,4.859089,ancien,234.0,70.8,C,1997.0,627.0
5357,45.740656,4.859089,ancien,315.0,82.7,C,1997.0,748.0
5358,45.734729,4.865668,ancien,292.4,42.0,C,2013.0,575.8
5360,45.739573,4.876085,ancien,196.0,18.8,D,1993.0,481.0
5361,45.730588,4.855205,ancien,205.0,14.0,E,1958.0,461.2
5363,45.739959,4.860735,ancien,366.2,49.0,C,1984.0,838.4
5364,45.738174,4.878218,ancien,693.6,77.0,C,1920.0,1021.8
5365,45.738202,4.876469,ancien,364.0,51.7,D,1995.0,773.0
5367,45.740656,4.859089,ancien,213.0,70.8,C,1997.0,605.0
5368,45.741784,4.87038,ancien,400.5,73.8,C,2003.0,858.9
5370,45.728381,4.852968,ancien,394.0,61.5,C,2014.0,706.6
5372,45.739935,4.875984,ancien,787.3,52.2,E,1958.0,1152.0
5373,45.741285,4.858816,ancien,196.0,32.1,C,2007.0,411.0
5375,45.734729,4.865668,ancien,310.2,42.0,C,2013.0,593.5
5376,45.735741,4.851954,ancien,665.0,81.4,D,1992.0,1168.0
5378,45.739959,4.860735,ancien,395.0,65.0,C,1984.0,916.6
5379,45.739227,4.864162,ancien,403.9,68.1,C,1991.0,843.4
5380,45.730588,4.855205,ancien,255.4,15.0,E,1958.0,507.4
5382,45.731074,4.86516,ancien,425.0,38.0,E,1934.0,940.0
5383,45.739206,4.876186,ancien,159.0,18.6,D,1995.0,560.0
5385,45.730455,4.855338,ancien,656.0,77.9,C,2000.0,1100.0
5386,45.735686,4.851609,ancien,710.0,70.3,D,1992.0,1166.0
5387,45.730245,4.850311,ancien,536.0,88.0,C,1984.0,987.0
5388,45.739959,4.860735,ancien,298.6,79.0,B,1984.0,875.9
5389,45.735686,4.851609,ancien,1057.0,70.3,E,1992.0,1504.0
5390,45.741777,4.859669,ancien,201.0,18.4,D,1995.0,484.0
5392,45.73282,4.863581,ancien,1175.2,47.0,F,1934.0,1481.5
5394,45.741532,4.858978,ancien,111.9,27.5,C,2007.0,264.1
5395,45.740656,4.859089,ancien,232.0,72.1,C,1997.0,629.0
5397,45.735686,4.851609,ancien,1132.0,69.9,E,1992.0,1577.0
5398,45.735686,4.851609,ancien,677.0,49.8,E,1992.0,1050.0
5399,45.731247,4.865025,ancien,592.7,38.0,E,1934.0,1015.4
5400,45.728657,4.853629,ancien,320.7,40.0,C,2014.0,621.1
5401,45.730455,4.855338,ancien,505.0,62.7,C,2000.0,915.0
5402,45.740769,4.857644,ancien,231.5,63.5,C,2014.0,455.6
5404,45.740769,4.857644,ancien,145.0,50.0,C,2015.0,572.4
5405,45.732071,4.853072,ancien,337.0,66.1,D,1974.0,704.0
5407,45.732042,4.852849,ancien,938.2,77.7,D,1973.0,1296.4
5409,45.740804,4.858353,ancien,147.2,32.4,C,2012.0,381.7
5410,45.735083,4.853146,ancien,674.8,62.9,D,1959.0,1126.7
5411,45.740656,4.859089,ancien,344.0,72.2,C,1997.0,740.0
5414,45.740656,4.859089,ancien,203.0,71.0,C,1997.0,595.0
5415,45.740656,4.859089,ancien,223.0,70.8,C,1997.0,615.0
5417,45.740708,4.857836,ancien,261.0,47.0,D,2014.0,537.0
5418,45.731879,4.864312,ancien,969.0,64.0,D,1934.0,1321.0
5419,45.740656,4.859089,ancien,315.0,82.7,C,1997.0,748.0
5420,45.740656,4.859089,ancien,203.0,71.0,C,1997.0,595.0
5424,45.740769,4.857644,ancien,386.8,66.0,C,2011.0,710.1
5425,45.740434,4.858643,ancien,392.1,63.0,C,2009.0,658.0
5426,45.730588,4.855205,ancien,480.7,15.0,G,1958.0,711.8
5428,45.730588,4.855205,ancien,546.8,21.0,G,1958.0,803.6
5429,45.730588,4.855205,ancien,633.3,21.0,G,1958.0,885.9
5430,45.735741,4.851954,ancien,665.0,81.4,D,1992.0,1168.0
5432,45.730588,4.855205,ancien,495.3,14.0,G,1958.0,720.5
5433,45.731686,4.852018,ancien,369.0,59.0,C,1994.0,696.1
5434,45.730588,4.855205,ancien,235.7,14.0,E,1958.0,485.8
5435,45.730588,4.855205,ancien,416.3,15.0,G,1958.0,651.8
5437,45.730588,4.855205,ancien,558.3,17.0,G,1958.0,794.9
5439,45.730247,4.850536,ancien,938.1,103.3,D,1984.0,1515.6
5440,45.739959,4.860735,ancien,139.8,50.0,C,1984.0,652.5
5441,45.739959,4.860735,ancien,597.1,81.0,C,1984.0,1151.8
5442,45.735741,4.851954,ancien,1549.0,93.2,E,1992.0,2090.0
5443,45.739573,4.876085,ancien,177.0,18.4,D,1990.0,465.0
5445,45.739959,4.860735,ancien,297.0,79.0,B,1984.0,874.5
5446,45.739573,4.876085,ancien,117.0,18.1,D,1990.0,419.0
5447,45.739959,4.860735,ancien,604.5,66.0,C,1984.0,1111.1
5448,45.735741,4.851954,ancien,551.0,67.9,D,1992.0,1007.0
5449,45.739227,4.864162,ancien,852.2,83.4,D,1989.0,1407.2
5452,45.735686,4.851609,ancien,710.0,70.3,D,1992.0,1166.0
5454,45.73181,4.856835,ancien,71.4,17.7,C,1994.0,385.0
5455,45.730588,4.855205,ancien,215.0,15.0,E,1958.0,473.8
5456,45.739959,4.860735,ancien,608.1,81.0,C,1984.0,1162.2
5457,45.730588,4.855205,ancien,262.2,15.0,E,1958.0,513.3
5458,45.730588,4.855205,ancien,294.7,15.0,F,1958.0,541.8
5459,45.730588,4.855205,ancien,429.0,14.0,G,1958.0,658.6
5460,45.735741,4.851954,ancien,662.0,81.4,D,1992.0,1165.0
5461,45.730588,4.855205,ancien,215.0,15.0,E,1958.0,473.8
5462,45.731749,4.852349,ancien,861.6,75.5,D,1995.0,1346.1
5463,45.741777,4.859669,ancien,403.0,18.0,E,1995.0,752.5
5464,45.735741,4.851954,ancien,551.0,67.9,D,1992.0,1007.0
5467,45.739959,4.860735,ancien,191.7,61.0,C,1984.0,728.8
5468,45.733237,4.853541,ancien,444.0,48.0,D,1990.0,896.9
5469,45.730588,4.855205,ancien,450.2,17.0,G,1958.0,693.2
5472,45.739573,4.876085,ancien,260.0,16.1,E,1993.0,605.0
5476,45.730588,4.855205,ancien,461.4,13.0,G,1958.0,683.8
5477,45.728549,4.877611,ancien,318.3,41.5,D,2004.0,741.5
5478,45.735741,4.851954,ancien,855.0,67.9,E,1992.0,1300.0
5480,45.739959,4.860735,ancien,511.4,82.0,C,1984.0,1075.9
5482,45.739959,4.860735,ancien,298.2,79.0,B,1984.0,875.6
5483,45.735686,4.851609,ancien,842.0,80.5,D,1992.0,1321.0
5484,45.735686,4.851609,ancien,842.0,80.5,D,1992.0,1321.0
5485,45.730588,4.855205,ancien,480.7,15.0,G,1958.0,711.8
5487,45.739959,4.860735,ancien,305.2,79.0,C,1984.0,881.6
5489,45.730588,4.855205,ancien,241.3,15.0,E,1958.0,495.1
5490,45.730588,4.855205,ancien,454.5,14.0,G,1958.0,682.3
5491,45.730588,4.855205,ancien,257.6,13.0,E,1958.0,499.0
5492,45.730588,4.855205,ancien,885.1,32.0,G,1958.0,1184.7
5497,45.734855,4.865164,ancien,337.9,32.8,D,1992.0,675.4
5498,45.742843,4.871985,ancien,787.2,31.8,F,1958.0,1149.7
5500,45.739959,4.860735,ancien,185.3,49.0,C,1984.0,684.2
5501,45.730588,4.855205,ancien,260.1,14.0,E,1958.0,506.5
5502,45.739959,4.860735,ancien,672.7,101.0,C,1984.0,1287.9
5503,45.730588,4.855205,ancien,205.0,14.0,E,1958.0,461.2
5504,45.735741,4.851954,ancien,551.0,67.9,D,1992.0,1007.0
5505,45.730588,4.855205,ancien,573.2,19.0,G,1958.0,818.8
5508,45.735741,4.851954,ancien,665.0,81.4,D,1992.0,1168.0
5510,45.735686,4.851609,ancien,1280.0,80.5,E,1992.0,1750.0
5511,45.730588,4.855205,ancien,247.2,15.0,E,1958.0,500.0
5513,45.736632,4.852719,ancien,1037.0,56.2,E,1949.0,1354.0
5514,45.741777,4.859669,ancien,159.1,18.0,D,1998.0,446.5
5516,45.739959,4.860735,ancien,141.4,48.0,C,1984.0,644.2
5517,45.730588,4.855205,ancien,399.9,13.0,G,1958.0,626.7
5518,45.730588,4.855205,ancien,495.4,19.0,G,1958.0,745.3
5519,45.741777,4.859669,ancien,105.0,17.9,D,1995.0,419.0
5520,45.735686,4.851609,ancien,513.0,50.0,D,1992.0,893.0
5521,45.739959,4.860735,ancien,604.5,66.0,C,1984.0,1111.1
5522,45.738202,4.876469,ancien,289.0,43.2,C,1994.0,781.0
5523,45.735686,4.851609,ancien,842.0,80.5,D,1992.0,1321.0
5524,45.722136,4.881972,ancien,430.2,42.6,D,2005.0,783.0
5525,45.735686,4.851609,ancien,594.0,50.0,E,1992.0,971.0
5528,45.739959,4.860735,ancien,139.8,50.0,C,1984.0,652.5
5529,45.739959,4.860735,ancien,395.0,65.0,C,1984.0,916.6
5531,45.739206,4.876186,ancien,106.0,19.7,D,1995.0,429.0
5532,45.730588,4.855205,ancien,482.9,17.0,G,1958.0,723.7
5536,45.739959,4.860735,ancien,674.4,101.0,C,1984.0,1289.5
5538,45.741777,4.859669,ancien,129.1,18.8,C,1990.0,404.4
5541,45.735077,4.850528,ancien,309.0,47.5,D,2003.0,705.0
5542,45.730588,4.855205,ancien,305.2,15.0,F,1958.0,551.1
5543,45.730588,4.855205,ancien,225.9,14.0,E,1958.0,477.8
5544,45.730588,4.855205,ancien,302.6,15.0,F,1958.0,548.8
5545,45.739959,4.860735,ancien,289.0,78.0,B,1984.0,864.4
5547,45.730588,4.855205,ancien,235.7,14.0,E,1958.0,485.8
5548,45.730588,4.855205,ancien,224.3,13.0,E,1958.0,471.8
5551,45.739959,4.860735,ancien,145.3,48.0,C,1984.0,647.2
5553,45.735741,4.851954,ancien,551.0,67.9,D,1992.0,1007.0
5554,45.730588,4.855205,ancien,710.3,15.0,G,1958.0,931.1
5557,45.730588,4.855205,ancien,575.4,19.0,G,1958.0,820.9
5559,45.730588,4.855205,ancien,416.3,15.0,G,1958.0,651.8
5560,45.739959,4.860735,ancien,511.4,82.0,C,1984.0,1075.9
5561,45.735686,4.851609,ancien,633.0,31.1,F,1992.0,941.0
5562,45.730242,4.850026,ancien,1310.9,126.9,D,1984.0,1872.1
5563,45.730588,4.855205,ancien,667.0,19.0,G,1958.0,908.7
5564,45.735686,4.851609,ancien,710.0,70.3,D,1992.0,1166.0
5565,45.739227,4.864162,ancien,852.2,83.4,D,1989.0,1407.2
5566,45.739959,4.860735,ancien,289.3,78.0,B,1984.0,864.7
5567,45.740656,4.859089,ancien,234.0,70.8,C,1997.0,627.0
5568,45.738872,4.865028,ancien,398.0,67.6,C,2004.0,838.0
5570,45.730744,4.854859,ancien,535.7,64.0,C,1993.0,931.2
5571,45.740656,4.859089,ancien,315.0,82.7,C,1997.0,748.0
5572,45.731944,4.864481,ancien,425.0,38.0,E,1934.0,940.0
5573,45.740656,4.859089,ancien,187.0,56.3,C,1997.0,526.0
5574,45.740656,4.859089,ancien,208.0,70.8,C,1997.0,600.0
5575,45.740656,4.859089,ancien,232.0,72.1,C,1997.0,629.0
5576,45.740656,4.859089,ancien,206.0,70.9,C,1997.0,598.0
5578,45.732363,4.863936,ancien,1057.7,47.0,F,1934.0,1360.5
5580,45.740656,4.859089,ancien,224.0,56.4,C,1997.0,564.0
5581,45.736874,4.884556,ancien,1455.7,54.5,F,1920.0,1847.4
5583,45.730744,4.854859,ancien,202.7,46.6,C,1993.0,518.4
5584,45.740656,4.859089,ancien,203.0,71.0,C,1997.0,595.0
5585,45.730883,4.853727,ancien,521.0,67.3,C,1990.0,1060.0
5589,45.740656,4.859089,ancien,182.0,56.4,C,1997.0,523.0
5590,45.728926,4.877667,ancien,1743.0,67.7,F,1955.0,1988.0
5593,45.740656,4.859089,ancien,181.0,56.3,C,1997.0,520.0
5594,45.740656,4.859089,ancien,181.0,56.3,C,1997.0,520.0
5595,45.740656,4.859089,ancien,338.0,70.9,C,1997.0,730.0
5597,45.738961,4.864675,ancien,130.0,24.1,C,1996.0,335.0
5600,45.735293,4.851908,ancien,648.5,84.4,C,2000.0,1078.3
5601,45.740433,4.875855,ancien,534.0,52.0,D,1960.0,945.0
5602,45.740656,4.859089,ancien,485.0,81.0,D,1997.0,913.0
5605,45.731786,4.852544,ancien,807.4,88.8,D,1981.0,1261.2
5606,45.734939,4.853508,ancien,728.1,58.0,D,1950.0,1039.5
5607,45.731086,4.853711,ancien,173.0,40.5,C,2019.0,439.0
5608,45.740656,4.859089,ancien,211.0,56.3,C,1997.0,550.0
5609,45.740656,4.859089,ancien,303.0,56.3,D,1997.0,643.0
5611,45.733304,4.863203,ancien,1209.9,65.0,E,1934.0,1576.8
5612,45.728445,4.853641,ancien,355.4,65.1,C,2013.0,711.7
5614,45.740656,4.859089,ancien,187.0,56.3,C,1997.0,526.0
5615,45.740656,4.859089,ancien,308.0,69.8,C,1997.0,697.0
5616,45.740769,4.857644,ancien,301.8,63.6,C,2014.0,524.0
5618,45.740656,4.859089,ancien,203.0,71.0,C,1997.0,595.0
5620,45.7288,4.861146,ancien,229.7,55.9,C,2021.0,507.6
5623,45.74011,4.858867,ancien,217.9,81.7,C,2010.0,816.5
5624,45.730455,4.855338,ancien,936.0,77.4,D,2000.0,1364.0
5625,45.740656,4.859089,ancien,232.0,72.1,C,1997.0,629.0
5626,45.733074,4.863382,ancien,1265.7,47.0,E,1934.0,1648.3
5628,45.739545,4.862363,ancien,249.0,48.0,C,2006.0,675.0
5629,45.740656,4.859089,ancien,317.0,56.4,D,1997.0,658.0
5630,45.73282,4.863581,ancien,1155.0,47.0,G,1931.0,1708.0
5633,45.732035,4.85265,ancien,438.0,91.6,C,1970.0,757.1
5635,45.740656,4.859089,ancien,212.0,70.9,C,1997.0,604.0
5636,45.740656,4.859089,ancien,232.0,72.1,C,1997.0,629.0
5637,45.728926,4.877667,ancien,1210.2,67.7,E,1955.0,1458.1
5639,45.733838,4.853489,ancien,306.0,38.5,C,1989.0,622.4
5640,45.729292,4.878642,ancien,315.0,28.7,D,2012.0,590.0
5641,45.740656,4.859089,ancien,408.0,72.1,C,1997.0,805.0
5642,45.740656,4.859089,ancien,315.0,82.7,C,1997.0,748.0
5644,45.740656,4.859089,ancien,180.0,56.3,C,1997.0,519.0
5645,45.740656,4.859089,ancien,173.0,56.3,C,1997.0,512.0
5646,45.732278,4.858081,ancien,1121.5,180.0,C,1980.0,1728.6
5647,45.735407,4.851453,ancien,505.0,83.0,C,2001.0,922.0
5649,45.740656,4.859089,ancien,182.0,56.4,C,1997.0,523.0
5650,45.727163,4.883241,ancien,2911.4,88.2,G,1923.0,3370.5
5652,45.739935,4.875984,ancien,858.8,41.0,E,1969.0,1325.9
5654,45.738872,4.865028,ancien,600.3,68.1,C,2003.0,1063.2
5657,45.730693,4.853741,ancien,537.3,68.0,C,1994.0,957.1
5658,45.730455,4.855338,ancien,1109.0,75.2,D,2000.0,1527.0
5659,45.728981,4.878594,ancien,1224.3,67.5,E,1955.0,1471.7
5660,45.740656,4.859089,ancien,410.0,74.1,C,1997.0,814.0
5661,45.728694,4.852917,ancien,402.4,46.8,C,2014.0,687.0
5662,45.740804,4.858353,ancien,248.0,67.7,C,2011.0,640.0
5663,45.740656,4.859089,ancien,288.0,72.1,C,1997.0,685.0
5664,45.741532,4.858978,ancien,355.7,95.9,B,2008.0,801.0
5666,45.740769,4.857644,ancien,139.7,50.2,C,2014.0,339.0
5667,45.740708,4.857836,ancien,69.0,45.3,C,2015.0,395.0
5669,45.740656,4.859089,ancien,310.0,56.3,D,1997.0,650.0
5670,45.741532,4.858978,ancien,111.9,27.5,D,2007.0,440.9
5672,45.734729,4.865668,ancien,310.2,42.0,C,2013.0,593.5
5673,45.731247,4.865025,ancien,592.7,38.0,E,1934.0,1015.0
5676,45.728445,4.853641,ancien,380.4,43.6,C,2011.0,675.0
5678,45.740656,4.859089,ancien,246.0,69.8,C,1997.0,636.0
5679,45.740656,4.859089,ancien,193.0,56.4,C,1997.0,533.0
5680,45.731074,4.86516,ancien,563.0,38.0,F,1934.0,1078.0
5682,45.740077,4.875947,ancien,644.0,61.0,D,1962.0,1088.0
5683,45.740656,4.859089,ancien,203.0,71.0,C,1997.0,595.0
5684,45.741245,4.874056,ancien,855.3,30.2,F,1980.0,1239.7
5685,45.740525,4.875506,ancien,990.1,63.0,E,1958.0,1232.5
5686,45.739545,4.862363,ancien,446.8,74.7,C,2006.0,851.4
5687,45.73282,4.863581,ancien,1196.0,47.0,G,1931.0,1750.0
5688,45.731434,4.864878,ancien,594.3,38.0,E,1934.0,1016.8
5689,45.732042,4.852849,ancien,301.0,77.6,C,1973.0,548.0
5690,45.740656,4.859089,ancien,223.0,70.8,C,1997.0,615.0
5691,45.729292,4.878642,ancien,313.4,29.0,C,2013.0,607.7
5692,45.730455,4.855338,ancien,505.0,62.7,C,2000.0,915.0
5694,45.73284,4.863784,ancien,170.0,43.0,C,1933.0,420.0
5696,45.729592,4.883848,ancien,281.0,59.0,C,1961.0,803.0
5697,45.736139,4.879824,ancien,395.8,31.0,E,1994.0,685.6
5698,45.737688,4.881595,ancien,530.0,41.3,E,1993.0,876.1
5701,45.736139,4.879824,ancien,395.8,31.0,E,1994.0,685.6
5705,45.736139,4.879824,ancien,407.9,32.0,E,1994.0,700.2
5706,45.731422,4.887876,ancien,28.9,18.9,D,2014.0,268.9
5708,45.736805,4.86008,ancien,798.2,48.0,E,1959.0,1157.7
5709,45.736139,4.879824,ancien,407.9,32.0,E,1994.0,700.2
5714,45.736139,4.879824,ancien,395.8,31.0,E,1994.0,685.6
5715,45.74267,4.864877,ancien,777.1,51.8,E,1957.0,1079.4
5717,45.727648,4.878697,ancien,302.0,74.6,C,2005.0,767.0
5719,45.736139,4.879824,ancien,395.8,31.0,E,1994.0,685.6
5722,45.738231,4.869759,ancien,577.0,95.8,C,2010.0,1121.0
5724,45.744063,4.87454,ancien,22.5,21.6,D,2012.0,388.5
5730,45.744063,4.87454,ancien,48.6,20.0,C,2012.0,371.9
5738,45.739562,4.863476,ancien,389.3,65.8,C,1991.0,854.2
5740,45.739562,4.863476,ancien,567.1,72.7,D,1992.0,1044.4
5742,45.739562,4.863476,ancien,553.1,69.9,D,1980.0,1113.3
5744,45.738721,4.867593,ancien,296.8,29.4,D,1993.0,606.2
5746,45.736139,4.879824,ancien,395.8,31.0,E,1994.0,685.6
5751,45.739562,4.863476,ancien,457.0,58.9,D,1994.0,858.8
5759,45.74364,4.865373,ancien,898.0,77.3,D,1996.0,1367.0
5760,45.728269,4.879514,ancien,948.4,31.5,G,1920.0,1230.1
5761,45.732948,4.859063,ancien,636.0,59.0,D,2009.0,1048.9
5762,45.736139,4.879824,ancien,322.9,25.0,E,1994.0,597.7
5763,45.735919,4.863705,ancien,622.7,47.2,E,1950.0,956.6
5772,45.739157,4.863213,ancien,493.9,63.9,D,2009.0,958.2
5773,45.723329,4.886563,ancien,493.6,66.0,C,1961.0,857.9
5775,45.723329,4.886563,ancien,442.2,57.0,C,1961.0,777.5
5776,45.72346,4.885599,ancien,553.5,66.0,C,1961.0,880.5
5777,45.724001,4.885823,ancien,590.6,57.0,D,1961.0,937.7
5779,45.732191,4.86674,ancien,1066.0,48.0,F,1934.0,1340.2
5781,45.723329,4.886563,ancien,430.5,55.0,C,1961.0,759.6
5782,45.724001,4.885823,ancien,553.3,57.0,C,1961.0,894.0
5783,45.741105,4.879713,ancien,717.8,52.4,E,1954.0,1151.3
5785,45.723329,4.886563,ancien,493.6,66.0,C,1961.0,857.9
5786,45.724001,4.885823,ancien,453.3,57.0,C,1961.0,780.3
5788,45.724001,4.885823,ancien,453.3,57.0,C,1961.0,780.3
5789,45.740198,4.883903,ancien,527.2,68.1,D,1962.0,988.2
5790,45.723329,4.886563,ancien,592.7,57.0,D,1961.0,953.3
5792,45.723329,4.886563,ancien,493.6,66.0,C,1961.0,857.9
5794,45.736029,4.881096,ancien,1376.7,93.8,D,1949.0,1785.0
5797,45.724001,4.885823,ancien,506.1,66.0,C,1961.0,861.1
5801,45.72346,4.885599,ancien,617.2,76.0,C,1961.0,973.6
5802,45.723329,4.886563,ancien,547.7,57.0,C,1961.0,899.6
5804,45.723329,4.886563,ancien,493.6,66.0,C,1961.0,857.9
5805,45.724001,4.885823,ancien,506.1,66.0,C,1961.0,861.1
5806,45.72346,4.885599,ancien,495.2,57.0,C,1961.0,796.7
5807,45.724001,4.885823,ancien,453.3,57.0,C,1961.0,780.3
5808,45.74048,4.857114,ancien,161.9,46.6,B,2020.0,344.6
5809,45.724001,4.885823,ancien,506.1,66.0,C,1961.0,861.1
5812,45.723329,4.886563,ancien,630.2,68.0,C,1961.0,1024.7
5813,45.724001,4.885823,ancien,619.7,66.0,C,1961.0,993.2
5815,45.724001,4.885823,ancien,500.3,65.0,C,1961.0,852.1
5816,45.723329,4.886563,ancien,547.7,57.0,C,1961.0,899.6
5817,45.72346,4.885599,ancien,566.3,68.0,C,1961.0,899.1
5818,45.74048,4.857114,ancien,207.5,87.9,B,2013.0,490.8
5819,45.723329,4.886563,ancien,442.2,57.0,C,1961.0,777.5
5822,45.724001,4.885823,ancien,619.7,66.0,C,1961.0,993.2
5823,45.724001,4.885823,ancien,453.3,57.0,C,1961.0,780.3
5824,45.742038,4.864553,ancien,448.8,60.4,D,1965.0,743.9
5825,45.723329,4.886563,ancien,442.2,57.0,C,1961.0,777.5
5826,45.723329,4.886563,ancien,615.7,66.0,C,1961.0,1002.4
5828,45.723329,4.886563,ancien,442.2,57.0,C,1961.0,777.5
5829,45.737191,4.866607,ancien,686.9,66.8,D,1961.0,1130.1
5830,45.724001,4.885823,ancien,590.6,57.0,D,1961.0,937.7
5834,45.723329,4.886563,ancien,592.7,57.0,D,1961.0,953.3
5835,45.724001,4.885823,ancien,553.3,57.0,C,1961.0,894.0
5837,45.732191,4.86674,ancien,845.0,52.0,E,1934.0,1108.7
5838,45.724001,4.885823,ancien,506.1,66.0,C,1961.0,861.1
5839,45.723329,4.886563,ancien,493.6,66.0,C,1961.0,857.9
5840,45.740686,4.880541,ancien,356.0,35.8,D,1970.0,511.0
5841,45.723329,4.886563,ancien,442.2,57.0,C,1961.0,777.5
5845,45.723329,4.886563,ancien,592.7,57.0,D,1961.0,953.3
5846,45.723329,4.886563,ancien,493.6,66.0,C,1961.0,857.9
5848,45.723329,4.886563,ancien,442.2,57.0,C,1961.0,777.5
5850,45.737328,4.862933,ancien,718.8,65.0,D,1962.0,1202.9
5852,45.723329,4.886563,ancien,493.6,66.0,C,1961.0,857.9
5854,45.723329,4.886563,ancien,504.9,68.0,C,1961.0,875.8
5855,45.72346,4.885599,ancien,746.8,76.0,D,1961.0,1118.8
5857,45.741105,4.879713,ancien,660.0,39.6,E,1970.0,1017.0
5860,45.72346,4.885599,ancien,495.2,57.0,C,1961.0,796.7
5861,45.72346,4.885599,ancien,566.3,68.0,C,1961.0,899.1
5862,45.723329,4.886563,ancien,442.2,57.0,C,1961.0,777.5
5864,45.724001,4.885823,ancien,453.3,57.0,C,1961.0,780.3
5865,45.724001,4.885823,ancien,553.3,57.0,C,1961.0,894.0
5866,45.72346,4.885599,ancien,617.2,76.0,C,1961.0,973.6
5867,45.728055,4.879288,ancien,191.2,43.2,C,2017.0,448.1
5868,45.724001,4.885823,ancien,506.1,66.0,C,1961.0,861.1
5869,45.72346,4.885599,ancien,566.3,68.0,C,1961.0,899.1
5872,45.72346,4.885599,ancien,566.3,68.0,C,1961.0,899.1
5874,45.723329,4.886563,ancien,592.7,57.0,D,1961.0,953.3
5875,45.72346,4.885599,ancien,617.2,76.0,C,1961.0,973.6
5879,45.724001,4.885823,ancien,590.6,57.0,D,1961.0,937.7
5880,45.723329,4.886563,ancien,442.2,57.0,C,1961.0,777.5
5881,45.724001,4.885823,ancien,590.6,57.0,D,1961.0,937.7
5886,45.724001,4.885823,ancien,619.7,66.0,C,1961.0,993.2
5887,45.723329,4.886563,ancien,549.7,76.0,C,1961.0,947.3
5888,45.72346,4.885599,ancien,683.4,68.0,D,1961.0,1028.8
5889,45.723329,4.886563,ancien,592.7,57.0,D,1961.0,953.3
5890,45.723329,4.886563,ancien,493.6,66.0,C,1961.0,857.9
5892,45.724001,4.885823,ancien,506.1,66.0,C,1961.0,861.1
5893,45.744707,4.866099,ancien,977.0,62.8,E,1900.0,1339.0
5894,45.72346,4.885599,ancien,635.7,57.0,D,1961.0,950.0
5895,45.723329,4.886563,ancien,685.9,76.0,C,1961.0,1111.3
5897,45.723329,4.886563,ancien,592.7,57.0,D,1961.0,953.3
5898,45.723329,4.886563,ancien,442.2,57.0,C,1961.0,777.5
5899,45.72346,4.885599,ancien,553.5,66.0,C,1961.0,880.5
5904,45.732903,4.866947,ancien,685.0,38.0,F,1934.0,1200.0
5906,45.723329,4.886563,ancien,592.7,57.0,D,1961.0,953.3
5907,45.724001,4.885823,ancien,453.3,57.0,C,1961.0,780.3
5909,45.74021,4.881412,ancien,1107.8,63.5,F,1966.0,1588.8
5911,45.72346,4.885599,ancien,731.0,68.0,D,1961.0,1082.5
5913,45.723329,4.886563,ancien,592.7,57.0,D,1961.0,953.3
5915,45.724001,4.885823,ancien,506.1,66.0,C,1961.0,861.1
